symbol,market,was_below_3months,golden_cross_detected,cross_date,ma60_uptrend,ma120_uptrend,currently_above,current_price,ma60_current,ma120_current,ma60_slope,ma120_slope,meets_all_conditions
CTSH,NASDAQ,False,False,,False,False,True,69.1500015258789,77.44483858744303,77.28208217620849,-0.1817386627197349,-0.16042805989583742,False
PAYX,NASDAQ,False,False,,False,False,True,138.60000610351562,148.13824157714845,147.06358324686687,-0.17020355224610276,-0.04689300537111122,False
BMRN,NASDAQ,False,False,,False,False,False,56.79999923706055,57.54799982706706,61.607166639963786,-0.02209999720255941,-0.05328332901001436,False
EA,NASDAQ,False,False,,True,True,True,176.11000061035156,152.57575480143228,147.07407506306967,0.29212473551431595,0.31352912902829255,False
VRSK,NASDAQ,False,False,,False,False,True,267.4200134277344,301.9433268229167,297.51382268269856,-0.6322765604655275,-0.23116910298668727,False
FAST,NASDAQ,False,False,,True,True,True,47.84000015258789,43.29092674255371,40.81034377415975,0.1303949737548798,0.09044608434040607,False
CDNS,NASDAQ,False,False,,True,True,True,349.0899963378906,318.3889994303385,292.1105000813802,0.6600665791829124,0.47888331095376574,False
INCY,NASDAQ,False,False,,True,True,True,79.19000244140625,69.40349979400635,66.34599990844727,0.29698333104450536,0.06793333053588706,False
SWKS,NASDAQ,False,False,,False,True,True,70.52999877929688,72.29827931722005,68.0542091369629,-0.02598111470541076,0.038132292429598966,False
SIRI,NASDAQ,True,True,2025-07-30 00:00:00-04:00,False,False,True,20.950000762939453,22.31240062713623,22.027570708592734,-0.007730274200440419,-0.04000300884246889,False
ASSA-B.ST,Stockholm,True,True,2025-07-30 00:00:00+02:00,True,False,True,326.1000061035156,308.2766677856445,305.06557184855143,0.30449996948240554,-0.003108215332070159,False
MCHP,NASDAQ,False,False,,True,True,True,60.95000076293945,67.51126664479574,58.7164849281311,0.06898493448893334,0.07781031290689398,False
ULTA,NASDAQ,False,False,,True,True,True,498.70001220703125,471.98400115966797,419.4882517496745,1.6033165995279568,1.1520333353677772,False
ATCO-A.ST,Stockholm,False,False,,False,False,False,145.0,154.55166625976562,159.06691182454426,-0.2395833841959706,-0.3237052917480639,False
ALFA.ST,Stockholm,True,False,,True,False,False,415.6000061035156,412.74499969482423,417.2340436299642,0.1436665852864448,-0.3214275105794675,False
TTWO,NASDAQ,False,False,,False,True,True,222.6699981689453,232.25400034586588,222.87133407592773,-0.06331667582197914,0.10305836995439085,False
ESSITY-B.ST,Stockholm,True,False,,False,False,False,245.39999389648438,261.89999923706057,272.3081813812256,-0.48166681925456417,-0.24010220845543034,False
EVO.ST,Stockholm,True,False,,True,True,False,879.5999755859375,750.5066670735677,761.9849431355794,3.5699997965493564,0.46161321004223216,False
BOL.ST,Stockholm,False,False,,True,False,False,315.29998779296875,304.1999984741211,318.3449991861979,0.05133336385088356,-0.5623334248861048,False
ATCO-B.ST,Stockholm,False,False,,False,False,False,129.0,136.12250010172525,140.01450799306232,-0.18341664632162258,-0.27668628692627556,False
HM-B.ST,Stockholm,False,False,,False,False,True,137.5,136.35666681925457,135.70379778544108,-0.13883331298829207,-0.09615787506106006,False
HEXA-B.ST,Stockholm,False,False,,True,False,False,108.25,99.29100023905436,102.82695198059082,0.16116664886472973,-0.16366039276124505,False
INVE-B.ST,Stockholm,False,False,,False,False,False,287.5,284.6600006103516,289.53917198181153,-0.08125000000000888,-0.221729329427124,False
SCA-B.ST,Stockholm,False,False,,False,False,False,129.39999389648438,126.09499994913737,130.02570877075195,-0.006833368937194843,-0.14958513895670605,False
ELUX-B.ST,Stockholm,False,False,,False,False,False,58.15999984741211,64.70066680908204,72.27183329264322,-0.09499996185302528,-0.31553332646689014,False
NDA-SE.ST,Stockholm,False,False,,True,True,True,147.14999389648438,140.08999989827473,136.33821341196696,0.15833330790199174,0.11424219767251789,False
SAND.ST,Stockholm,False,False,,True,True,True,235.0,222.91666615804036,216.26896082560222,0.37483327229816127,0.07372676849363011,False
GETI-B.ST,Stockholm,False,False,,True,False,False,198.64999389648438,190.27583338419598,195.51159629821777,0.06141667683918,-0.08201992034913717,False
SEB-A.ST,Stockholm,False,False,,True,True,True,176.39999389648438,165.71416600545248,160.6842887878418,0.2894999694824158,0.15979225158688107,False
SKF-B.ST,Stockholm,False,False,,True,True,True,232.3000030517578,218.50000127156576,210.4559462229411,0.4198333485921071,0.12052171071367603,False
KINV-B.ST,Stockholm,False,False,,True,False,True,89.22000122070312,84.93200022379557,81.03841692606608,0.1356333160400313,-0.011708342234314884,False
SHB-A.ST,Stockholm,False,False,,False,True,True,121.94999694824219,124.63666687011718,122.639341990153,-0.07974998474122078,0.0020506731669045464,False
SWED-A.ST,Stockholm,False,False,,True,True,True,268.0,254.15000127156574,243.0640079498291,0.2933332570393447,0.2989766947428242,False
TEL2-B.ST,Stockholm,False,False,,True,True,True,156.64999389648438,145.0541664123535,137.03111584981283,0.34918668111165146,0.2937616729736115,False
VOLV-B.ST,Stockholm,False,False,,True,False,False,287.8999938964844,269.9699996948242,278.25185407002766,0.16899998982746797,-0.22465192159021216,False
SINCH.ST,Stockholm,False,False,,True,True,True,31.100000381469727,28.366166591644287,25.411958344777425,0.1165499941507946,0.04524166742960199,False
SECU-B.ST,Stockholm,False,False,,True,False,False,147.1999969482422,143.40166727701822,143.87883860270182,0.11533340454099822,-0.059133923848494085,False
ABB.ST,Stockholm,False,False,,True,True,True,631.7999877929688,579.7099995930989,559.9544174194336,1.5286662801105722,0.22849349975581956,False
CAST.ST,Stockholm,False,False,,True,False,True,113.0999984741211,117.60433947245279,114.56836287180583,0.013005396525051772,-0.04665578206381235,False
DUST.ST,Stockholm,True,False,,False,False,False,1.6019999980926514,1.9258166670799255,2.6815250386794407,-0.009293333689372,-0.021321665445963773,False
LIFCO-B.ST,Stockholm,False,False,,False,False,True,342.0,377.17666676839195,370.45628662109374,-0.9056666564941952,-0.40973856608073217,False
VOLV-A.ST,Stockholm,False,False,,True,False,False,287.6000061035156,270.32333323160805,278.49259656270345,0.16066685994462165,-0.23132408142093078,False
WALL-B.ST,Stockholm,False,False,,False,False,True,45.040000915527344,46.443999989827475,45.69448954264323,-0.030999991099045308,-0.029487593968712054,False
FABG.ST,Stockholm,False,False,,True,True,True,85.0999984741211,82.28291409810384,81.4442035039266,0.07432114919025488,0.003912817637122356,False
FING-B.ST,Stockholm,True,False,,False,False,False,0.011800000444054604,0.010898333384344976,0.012236666679382325,-6.366666095952333e-05,-2.558333178361465e-05,False
LATO-B.ST,Stockholm,False,False,,False,False,False,251.10000610351562,252.61999944051107,262.2130688985189,-0.24349998474125123,-0.35838591257736646,False
HUSQ-B.ST,Stockholm,True,True,2025-08-01 00:00:00+02:00,True,False,True,54.560001373291016,50.85016663869222,50.164780680338545,0.08803332010904398,-0.0034577751159745006,False
RROS.ST,Stockholm,True,False,,False,False,False,2.515000104904175,3.376598958174388,5.152216158310572,-0.055491667588552424,-0.05304583350817401,False
LUND-B.ST,Stockholm,True,False,,False,False,False,483.6000061035156,485.0583338419596,494.86097183227537,-0.5486665852865369,-0.4578460693359932,False
SKA-B.ST,Stockholm,False,False,,True,False,True,235.0,228.6533332824707,226.83861707051594,0.03000002543128986,-0.12136960347495958,False
NCC-B.ST,Stockholm,False,False,,True,True,True,195.60000610351562,184.13833287556966,183.51769790649413,0.22833338419594915,0.055803375244147115,False
SAAB-B.ST,Stockholm,False,False,,True,True,True,498.6000061035156,493.8516667683919,442.3520881652832,1.3618334960937342,2.4218379720051737,False
SAGA-B.ST,Stockholm,True,True,2025-08-01 00:00:00+02:00,True,False,True,212.0,211.16666717529296,209.84554125467938,0.02666666666663281,-0.16211243947350767,False
PEAB-B.ST,Stockholm,False,False,,False,False,True,75.3499984741211,78.24749997456868,77.62806758880615,-0.10458337148031627,-0.05433119455973639,False
TELIA.ST,Stockholm,False,False,,True,True,True,34.529998779296875,34.83568280537923,34.650147120157875,0.0003508186340316065,0.01464169502257926,False
THULE.ST,Stockholm,True,False,,True,False,False,264.3999938964844,269.96999842325846,279.9745001475016,0.23000005086258998,-0.80314712524417,False
005930.KS,KOSPI,False,False,,True,True,True,71000.0,61874.33092447917,58919.41315104167,228.8189713541595,129.14975260416182,False
035420.KS,KOSPI,False,False,,True,True,True,223000.0,227928.33333333334,214708.3875,668.3333333333056,62.42049479163685,False
005490.KS,KOSPI,False,False,,True,True,True,306500.0,281933.85104166664,277175.353515625,768.2400520833161,533.1711588541439,False
000660.KS,KOSPI,False,False,,True,True,True,267000.0,253200.409375,222875.23151041666,1009.3564322916596,484.7263151041548,False
SSAB-A.ST,Stockholm,False,False,,False,False,False,56.400001525878906,58.7099999109904,59.81495653788249,-0.06116665522257344,-0.00537087122599898,False
051910.KS,KOSPI,True,False,,True,True,True,277500.0,240371.66666666666,236159.45390625,1364.1666666666392,521.5427604166364,False
068270.KS,KOSPI,False,False,,True,True,True,173000.0,166424.61536458333,165905.41666666666,442.4871354166458,17.397434895819394,False
066570.KS,KOSPI,True,False,,True,False,False,76600.0,74040.60325520833,74652.29358723959,79.52643229166542,-13.290240885422206,False
003670.KS,KOSPI,True,False,,True,True,False,162900.0,129210.21575520834,130442.60787760417,586.1666666666688,194.83333333332476,False
012330.KS,KOSPI,False,False,,True,True,True,293500.0,282755.12447916664,267440.5196614583,601.1581510416514,441.3867057291287,False
096770.KS,KOSPI,False,False,,True,False,False,107400.0,103226.66666666667,107056.66380208333,297.9999999999906,-101.51127604168147,False
028260.KS,KOSPI,False,False,,True,True,True,162700.0,162628.33333333334,141858.33333333334,648.9999999999795,345.2499999999795,False
035720.KS,KOSPI,False,False,,True,True,True,64200.0,53945.0,47261.598046875,410.33333333332865,179.18156901040888,False
034730.KS,KOSPI,False,False,,True,True,True,191300.0,191851.66666666666,162007.39010416667,903.3333333333085,443.08605468747254,False
323410.KS,KOSPI,False,False,,True,True,True,26250.0,27942.5,25245.245865885416,62.66666666666058,30.185338541663338,False
015760.KS,KOSPI,False,False,,True,True,True,39000.0,34270.0,28784.166666666668,238.66666666666424,164.99999999999955,False
030200.KS,KOSPI,False,False,,True,True,True,54100.0,53376.469921875,50797.303548177086,60.064772135413335,82.57902994791483,False
017670.KS,KOSPI,False,False,,True,True,False,55900.0,54617.78209635417,54698.91630859375,86.95451171874777,13.930240885413145,False
036570.KS,KOSPI,False,False,,True,True,True,202500.0,187518.33333333334,171295.306640625,794.6666666666675,238.69707031246176,False
018260.KS,KOSPI,False,False,,True,True,True,153700.0,157728.33333333334,139915.83333333334,401.8333333333136,235.1666666666549,False
086790.KS,KOSPI,False,False,,True,True,True,84400.0,81253.09850260416,70124.55872395834,336.472636718738,226.649251302082,False
033780.KS,KOSPI,False,False,,True,True,True,140100.0,129040.0,116891.34954427084,428.99999999999045,329.9037239583203,False
161390.KS,KOSPI,False,False,,True,True,True,44500.0,41834.166666666664,40178.25540364583,74.08333333332764,71.57357096353614,False
024110.KS,KOSPI,False,False,,True,True,True,19270.0,18170.5,16390.360196940102,66.03333333333283,42.77043294270483,False
011200.KS,KOSPI,False,False,,True,True,True,22550.0,23330.833333333332,21483.67166341146,38.89999999999824,43.68007486978928,False
009830.KS,KOSPI,False,False,,False,True,True,29000.0,33597.5,28375.833333333332,-86.25000000000323,72.58333333333286,False
271560.KS,KOSPI,False,False,,False,True,False,109500.0,112758.33333333333,113814.08463541667,-198.00000000002112,49.66260416666368,False
047050.KS,KOSPI,False,False,,True,True,False,49550.0,50164.166666666664,50357.81507161458,8.416666666662454,70.40241536457653,False
006400.KS,KOSPI,True,False,,True,True,False,225000.0,179811.66666666666,187570.0609375,783.4999999999989,61.6666666666463,False
032830.KS,KOSPI,False,False,,True,True,True,123600.0,120348.33333333333,102536.66666666667,636.8333333333162,270.3333333333326,False
003550.KS,KOSPI,False,False,,True,True,True,76000.0,77066.66666666667,71090.65390625,131.33333333331976,86.87590494791357,False
029780.KS,KOSPI,False,False,,True,True,True,50400.0,49295.0,45101.04827473958,140.74999999999253,92.29751302082482,False
010130.KS,KOSPI,False,False,,False,True,True,796000.0,801966.6666666666,791500.0,-626.6666666667016,55.83333333330503,False
051900.KS,KOSPI,False,False,,False,False,True,297500.0,325258.3333333333,322135.5057291667,-419.16666666670756,-82.41143229172343,False
000270.KS,KOSPI,False,False,,True,True,True,101600.0,97848.33333333333,94057.92779947916,153.99999999999622,119.87718098956924,False
267250.KS,KOSPI,False,False,,True,True,True,133900.0,123676.00013020834,98764.98352864584,904.1463932291576,497.59787760415975,False
097950.KS,KOSPI,True,True,2025-07-30 00:00:00+09:00,True,True,True,250000.0,245553.26796875,244902.99466145833,231.80833333330784,89.12576822913864,True
007070.KS,KOSPI,False,False,,True,True,True,17030.0,16365.166666666666,15483.667447916667,41.74999999999969,17.88654703775923,False
042700.KS,KOSPI,False,False,,True,False,True,90600.0,88835.0,85491.123046875,95.49999999998873,-88.27091145834753,False
251270.KS,KOSPI,False,False,,True,True,True,56600.0,58298.333333333336,50627.5,126.49999999999348,100.16666666665978,False
267260.KS,KOSPI,False,False,,True,True,True,497500.0,450301.4328125,388957.22317708336,2502.8600520832697,901.7141406249774,False
000810.KS,KOSPI,False,False,,True,True,True,438500.0,434000.0,399805.0096354167,1018.3333333332863,705.8536197915895,False
105560.KS,KOSPI,False,False,,True,True,True,112700.0,108716.81549479166,94554.00481770834,358.8428255208263,289.68031901040615,False
055550.KS,KOSPI,False,False,,True,True,True,69400.0,62604.986002604164,54764.63974609375,296.8033984374908,183.44521484374647,False
090430.KS,KOSPI,False,False,,True,True,True,126600.0,133948.33333333334,123944.37858072917,100.33333333332936,108.1168489583276,False
009150.KS,KOSPI,False,True,2025-08-04 00:00:00+09:00,True,True,True,159800.0,134755.0,132217.5,540.1666666666528,101.74999999997658,False
010950.KS,KOSPI,False,False,,True,True,True,60700.0,59698.333333333336,57607.5,155.4999999999973,22.249999999993282,False
016360.KS,KOSPI,False,False,,True,True,True,67800.0,68130.0,57646.25,250.3333333333221,190.20833333332584,False
018880.KS,KOSPI,False,False,,False,False,False,3445.0,3202.0,3508.2083333333335,-1.0416666666671697,-7.704166666667059,False
004020.KS,KOSPI,False,False,,True,True,True,33450.0,31398.333333333332,28368.794140625,128.99999999999832,94.58866536458027,False
139480.KS,KOSPI,False,False,,True,True,True,87200.0,89206.66666666667,85782.80774739584,73.33333333332332,180.0060546874827,False
112040.KQ,KOSDAQ,True,False,,True,False,True,30850.0,31280.833333333332,31179.583333333332,92.24999999999869,-83.95833333333434,False
067310.KQ,KOSDAQ,False,False,,True,True,False,12230.0,11446.5,11463.916666666666,5.033333333330538,3.491666666665699,False
277810.KQ,KOSDAQ,False,False,,False,False,False,278500.0,275391.6666666667,289929.1666666667,-231.66666666668428,-900.0000000000274,False
068760.KQ,KOSDAQ,True,False,,True,True,True,52400.0,51301.666666666664,50872.916666666664,99.16666666666524,11.499999999994209,False
263750.KQ,KOSDAQ,False,False,,True,True,True,40000.0,39491.666666666664,36141.25,55.74999999999881,57.24999999999817,False
095660.KQ,KOSDAQ,False,False,,True,True,True,24050.0,24693.333333333332,23451.25,15.499999999997412,47.15833333333116,False
035900.KQ,KOSDAQ,False,False,,True,False,True,83100.0,74561.66666666667,71573.33333333333,159.33333333332973,-34.416666666671034,False
240810.KQ,KOSDAQ,False,False,,True,True,True,37450.0,26983.333333333332,25612.5,182.6666666666671,68.37499999999969,False
196170.KQ,KOSDAQ,False,False,,True,True,True,430000.0,404116.6666666667,389200.0,1569.9999999999914,447.4999999999733,False
293490.KQ,KOSDAQ,False,False,,True,True,True,16400.0,17258.333333333332,16050.833333333334,39.68333333333209,3.1833333333316176,False
053800.KQ,KOSDAQ,False,False,,True,False,False,62400.0,65245.0,70812.5,18.16666666666242,-81.41666666667541,False
225570.KQ,KOSDAQ,False,False,,True,True,True,13950.0,14015.333333333334,13462.0,18.766666666664992,2.158333333332634,False
058470.KQ,KOSDAQ,False,False,,True,False,False,46800.0,47066.666666666664,,111.16666666666272,,False
078600.KQ,KOSDAQ,False,False,,False,False,False,77900.0,72315.0,82407.5,-79.66666666666876,-230.16666666667288,False
064550.KQ,KOSDAQ,True,False,,False,False,False,14520.0,15317.333333333334,15414.583333333334,-33.983333333335,-21.891666666669813,False
121600.KQ,KOSDAQ,True,False,,True,False,False,59200.0,50839.166666666664,56365.416666666664,44.49999999999687,-51.58333333333831,False
206640.KQ,KOSDAQ,False,False,,False,False,False,13980.0,14835.666666666666,15297.234733072917,-35.31666666666797,-15.883282877605978,False
131970.KQ,KOSDAQ,False,False,,True,True,True,36200.0,28055.0,27624.961051432292,151.33333333333118,0.9175195312474468,False
086520.KQ,KOSDAQ,True,False,,True,False,False,54500.0,45836.666666666664,50290.215234375,93.74999999999862,-56.5432747395872,False
357780.KQ,KOSDAQ,False,False,,True,True,True,233500.0,188696.66666666666,187480.87486979167,779.8333333333106,368.396067708317,False
060280.KQ,KOSDAQ,False,False,,False,False,True,8750.0,9239.166666666666,8991.166666666666,-15.316666666666784,-6.741666666668168,False
041510.KQ,KOSDAQ,False,False,,True,True,True,147300.0,133078.33333333334,119940.83333333333,293.1666666666529,386.3333333333258,False
108860.KQ,KOSDAQ,False,False,,False,False,True,13270.0,14386.833333333334,13884.416666666666,-14.33333333333493,-19.058333333336247,False
039030.KQ,KOSDAQ,False,False,,True,True,True,230000.0,178536.66666666666,154686.66666666666,1613.9999999999663,725.3333333333211,False
048410.KQ,KOSDAQ,True,False,,True,False,False,5780.0,5564.083333333333,5653.708333333333,8.45833333333288,-9.929166666667376,False
101490.KQ,KOSDAQ,False,False,,True,True,True,52000.0,42411.666666666664,37598.333333333336,244.41666666666197,168.0833333333329,False
348210.KQ,KOSDAQ,False,False,,False,False,False,47900.0,50382.5,53026.25,-134.16666666666973,-69.91666666667311,False
950130.KQ,KOSDAQ,False,False,,True,False,True,5310.0,5522.0,5270.083333333333,5.266666666665974,-0.10000000000038176,False
290650.KQ,KOSDAQ,False,False,,True,True,True,32050.0,29964.166666666668,25842.75,168.74999999999574,98.33333333333242,False
195940.KQ,KOSDAQ,False,False,,True,True,True,44650.0,43045.833333333336,40185.20260416667,76.9166666666609,82.88402343749779,False
137400.KQ,KOSDAQ,False,False,,False,False,False,36650.0,32658.333333333332,37423.333333333336,-48.66666666667384,-38.87499999999947,False
140860.KQ,KOSDAQ,False,False,,True,True,True,249000.0,271000.0,239185.0,363.3333333333201,227.91666666664634,False
