ticker,name,market_cap,price,sector,market
ARPL.ST,Arla Plast AB,0,0,Unknown,OMX Stockholm
SIVE.ST,Sivers Semiconductors AB (publ),0,0,Unknown,OMX Stockholm
DE.ST,Dala Energi AB (publ),0,0,Unknown,OMX Stockholm
SOF-B.ST,Softronic AB (publ),0,0,Unknown,OMX Stockholm
PROF-B.ST,ProfilGruppen AB (publ),0,0,Unknown,OMX Stockholm
EG7.ST,Enad Global 7 AB (publ),0,0,Unknown,OMX Stockholm
LEA.ST,Lea Bank AB,0,0,Unknown,OMX Stockholm
MSON-A.ST,Midsona AB (publ),0,0,Unknown,OMX Stockholm
MSON-B.ST,Midsona AB (publ),0,0,Unknown,OMX Stockholm
DMXSE-SDB.ST,District Metals Corp.,0,0,Unknown,OMX Stockholm
ITECH.ST,I-Tech AB,0,0,Unknown,OMX Stockholm
BOKUS.ST,Bokusgruppen AB (publ),0,0,Unknown,OMX Stockholm
ONCO.ST,Oncopeptides AB (publ),0,0,Unknown,OMX Stockholm
MSAB-B.ST,Micro Systemation AB (publ),0,0,Unknown,OMX Stockholm
BULTEN.ST,Bulten AB (publ),0,0,Unknown,OMX Stockholm
FRACTL.ST,Fractal Gaming Group AB (publ),0,0,Unknown,OMX Stockholm
FIRE.ST,Firefly AB (publ),0,0,Unknown,OMX Stockholm
EOLU-B.ST,Eolus Aktiebolag (publ),0,0,Unknown,OMX Stockholm
SYNACT.ST,SynAct Pharma AB,0,0,Unknown,OMX Stockholm
W5.ST,W5 Solutions AB (publ),0,0,Unknown,OMX Stockholm
CASE.ST,Case Group AB (publ),0,0,Unknown,OMX Stockholm
GARO.ST,Garo Aktiebolag (publ),0,0,Unknown,OMX Stockholm
DORO.ST,Doro AB (publ),0,0,Unknown,OMX Stockholm
CRAD-B.ST,C-Rad AB (publ),0,0,Unknown,OMX Stockholm
ACUVI.ST,Acuvi AB,0,0,Unknown,OMX Stockholm
SEZI.ST,Senzime AB (publ),0,0,Unknown,OMX Stockholm
IBT-B.ST,Infant Bacterial Therapeutics AB (publ),0,0,Unknown,OMX Stockholm
ORX.ST,Orexo AB (publ),0,0,Unknown,OMX Stockholm
PIERCE.ST,Pierce Group AB (publ),0,0,Unknown,OMX Stockholm
INISS-B.ST,Inission AB (publ),0,0,Unknown,OMX Stockholm
G2M.ST,Gentoo Media Inc.,0,0,Unknown,OMX Stockholm
ALM.ST,ALM Equity AB (publ),0,0,Unknown,OMX Stockholm
HILB-B.ST,Hilbert Group AB (publ),0,0,Unknown,OMX Stockholm
MANG.ST,Mangold Fondkommission AB,0,0,Unknown,OMX Stockholm
EMBELL.ST,Embellence Group AB (publ),0,0,Unknown,OMX Stockholm
RROS.ST,Rottneros AB (publ),0,0,Unknown,OMX Stockholm
NTEK-B.ST,Novotek AB,0,0,Unknown,OMX Stockholm
ACRI-B.ST,Acrinova AB (publ),0,0,Unknown,OMX Stockholm
PREV-B.ST,Prevas AB,0,0,Unknown,OMX Stockholm
QBEN.ST,Qben Infra AB (publ),0,0,Unknown,OMX Stockholm
CTEK.ST,CTEK AB (publ),0,0,Unknown,OMX Stockholm
ACRI-A.ST,Acrinova AB (publ),0,0,Unknown,OMX Stockholm
BACTI-B.ST,Bactiguard Holding AB (publ),0,0,Unknown,OMX Stockholm
FNMC-SDB.ST,First Nordic Metals Corp.,0,0,Unknown,OMX Stockholm
BIM.ST,BIMobject AB,0,0,Unknown,OMX Stockholm
CAG.ST,CAG Group AB (publ),0,0,Unknown,OMX Stockholm
SKOLON.ST,Skolon AB (publ),0,0,Unknown,OMX Stockholm
ADVE.ST,Advenica AB (publ),0,0,Unknown,OMX Stockholm
ORT-B.ST,Ortoma AB (publ),0,0,Unknown,OMX Stockholm
GIG-SDB.ST,GiG Software p.l.c.,0,0,Unknown,OMX Stockholm
NANOFS.ST,Nanoform Finland Oyj,0,0,Unknown,OMX Stockholm
CINPHA.ST,Cinclus Pharma Holding AB (publ),0,0,Unknown,OMX Stockholm
ONEF.ST,Oneflow AB (publ),0,0,Unknown,OMX Stockholm
SINT.ST,SinterCast AB (publ),0,0,Unknown,OMX Stockholm
MIDS.ST,Midsummer AB (publ),0,0,Unknown,OMX Stockholm
KAPIAB.ST,Kallebäck Property Invest AB (publ),0,0,Unknown,OMX Stockholm
ADDV-A.ST,ADDvise Group AB (publ),0,0,Unknown,OMX Stockholm
ADDV-B.ST,ADDvise Group AB (publ),0,0,Unknown,OMX Stockholm
PRIC-B.ST,Pricer AB (publ),0,0,Unknown,OMX Stockholm
AAC.ST,AAC Clyde Space AB (publ),0,0,Unknown,OMX Stockholm
CHEF.ST,Cheffelo AB (publ),0,0,Unknown,OMX Stockholm
G5EN.ST,G5 Entertainment AB (publ),0,0,Unknown,OMX Stockholm
CX.ST,CombinedX AB (publ),0,0,Unknown,OMX Stockholm
TOBII.ST,Tobii AB (publ),0,0,Unknown,OMX Stockholm
SKMO.ST,Skåne-möllan AB (publ),0,0,Unknown,OMX Stockholm
CANTA.ST,Cantargia AB (publ),0,0,Unknown,OMX Stockholm
DONE.ST,Done.ai Group AB,0,0,Unknown,OMX Stockholm
PRFO.ST,Profoto Holding AB (publ),0,0,Unknown,OMX Stockholm
FNM.ST,Ferronordic AB (publ),0,0,Unknown,OMX Stockholm
DURC-B.ST,Duroc AB (publ),0,0,Unknown,OMX Stockholm
DOXA.ST,Doxa AB (publ),0,0,Unknown,OMX Stockholm
NORB-B.ST,Nordisk Bergteknik AB (publ),0,0,Unknown,OMX Stockholm
ATIC.ST,Actic Group AB (publ),0,0,Unknown,OMX Stockholm
AVT-B.ST,AVTECH Sweden AB (publ),0,0,Unknown,OMX Stockholm
CDON.ST,CDON AB,0,0,Unknown,OMX Stockholm
RAIL.ST,Railcare Group AB (publ),0,0,Unknown,OMX Stockholm
GAPW-B.ST,Gapwaves AB (publ),0,0,Unknown,OMX Stockholm
XBRANE.ST,Xbrane Biopharma AB (publ),0,0,Unknown,OMX Stockholm
CNCJO-B.ST,Concejo AB (publ),0,0,Unknown,OMX Stockholm
KEBNI-B.ST,KebNi AB (publ),0,0,Unknown,OMX Stockholm
K33.ST,K33 AB (publ),0,0,Unknown,OMX Stockholm
GRANGX.ST,Grangex AB,0,0,Unknown,OMX Stockholm
GENI.ST,Generic Sweden AB,0,0,Unknown,OMX Stockholm
BOAT.ST,Nimbus Group AB (Publ),0,0,Unknown,OMX Stockholm
LUMEN.ST,LumenRadio AB (publ),0,0,Unknown,OMX Stockholm
UPSALE.ST,Upsales Technology AB (publ),0,0,Unknown,OMX Stockholm
NIL-B.ST,Nilörngruppen AB,0,0,Unknown,OMX Stockholm
TITA-B.ST,Titania Holding AB (publ),0,0,Unknown,OMX Stockholm
TINGS-A.ST,Tingsvalvet Fastighets AB (publ),0,0,Unknown,OMX Stockholm
TINGS-B.ST,Tingsvalvet Fastighets AB (publ),0,0,Unknown,OMX Stockholm
QSYS.ST,Qualisys Holding AB (publ),0,0,Unknown,OMX Stockholm
LUC.ST,Lucara Diamond Corp.,0,0,Unknown,OMX Stockholm
4C.ST,4C Group AB (publ),0,0,Unknown,OMX Stockholm
HAKI-A.ST,HAKI Safety AB (publ),0,0,Unknown,OMX Stockholm
HAKI-B.ST,HAKI Safety AB (publ),0,0,Unknown,OMX Stockholm
ENZY.ST,Enzymatica AB (publ),0,0,Unknown,OMX Stockholm
KJELL.ST,Kjell Group AB (publ),0,0,Unknown,OMX Stockholm
CEDER.ST,Cedergrenska AB (publ),0,0,Unknown,OMX Stockholm
CARE.ST,Careium AB (Publ),0,0,Unknown,OMX Stockholm
SNX.ST,Premium Snacks Nordic AB (publ),0,0,Unknown,OMX Stockholm
NETEL.ST,Netel Holding AB (publ),0,0,Unknown,OMX Stockholm
OPTER.ST,Opter AB (publ),0,0,Unknown,OMX Stockholm
QLIRO.ST,Qliro AB (publ),0,0,Unknown,OMX Stockholm
BOTX.ST,Botnia Gold AB (publ),0,0,Unknown,OMX Stockholm
BALCO.ST,Balco Group AB,0,0,Unknown,OMX Stockholm
WTW-A.ST,Wall to Wall Group AB,0,0,Unknown,OMX Stockholm
TRANS.ST,Transtema Group AB,0,0,Unknown,OMX Stockholm
FLUO.ST,FluoGuide A/S,0,0,Unknown,OMX Stockholm
AEC.ST,Africa Energy Corp.,0,0,Unknown,OMX Stockholm
SLEEP.ST,Sleep Cycle AB (publ),0,0,Unknown,OMX Stockholm
NAXS.ST,NAXS AB (publ),0,0,Unknown,OMX Stockholm
ALCA.ST,Alcadon Group AB (publ),0,0,Unknown,OMX Stockholm
WBGR-B.ST,Wästbygg Gruppen AB (publ),0,0,Unknown,OMX Stockholm
ADTR.ST,Adtraction Group AB,0,0,Unknown,OMX Stockholm
WPTG-B.ST,White Pearl Technology Group AB,0,0,Unknown,OMX Stockholm
K2A-B.ST,K2A Knaust & Andersson Fastigheter AB (publ),0,0,Unknown,OMX Stockholm
INTEG-B.ST,Integrum AB (publ),0,0,Unknown,OMX Stockholm
B3.ST,B3 Consulting Group AB (publ),0,0,Unknown,OMX Stockholm
TRAD.ST,TradeDoubler AB (publ),0,0,Unknown,OMX Stockholm
SIBEK.ST,Sibek AB (publ),0,0,Unknown,OMX Stockholm
ENVAR.ST,Envar Holding AB (publ),0,0,Unknown,OMX Stockholm
BMC.ST,Brock Milton Capital AB (publ),0,0,Unknown,OMX Stockholm
SGG.ST,Sensys Gatso Group AB (publ),0,0,Unknown,OMX Stockholm
UNIBAP.ST,Unibap Space Solutions AB (publ),0,0,Unknown,OMX Stockholm
SOLNA.ST,Solnaberg Property AB (publ),0,0,Unknown,OMX Stockholm
ACE.ST,Ascelia Pharma AB (publ),0,0,Unknown,OMX Stockholm
META.ST,Metacon AB (publ),0,0,Unknown,OMX Stockholm
CAPSLO.ST,Capsol Technologies ASA,0,0,Unknown,OMX Stockholm
BOHO.ST,Boho Group AB (publ),0,0,Unknown,OMX Stockholm
MAGLE.ST,Magle Chemoswed Holding AB (publ),0,0,Unknown,OMX Stockholm
MAVEN.ST,Maven Wireless Sweden AB (Publ),0,0,Unknown,OMX Stockholm
DEDI.ST,Dedicare AB (publ),0,0,Unknown,OMX Stockholm
GUARD.ST,Guard Therapeutics International AB (publ),0,0,Unknown,OMX Stockholm
ATIN.ST,Athanase Innovation AB (publ),0,0,Unknown,OMX Stockholm
DSNO.ST,Desenio Group AB (publ),0,0,Unknown,OMX Stockholm
MOB.ST,Moberg Pharma AB (publ),0,0,Unknown,OMX Stockholm
AGES-B.ST,AGES Industri AB (publ),0,0,Unknown,OMX Stockholm
INFREA.ST,Infrea AB,0,0,Unknown,OMX Stockholm
MINEST.ST,Minesto AB (publ),0,0,Unknown,OMX Stockholm
LEMSE.ST,Leading Edge Materials Corp.,0,0,Unknown,OMX Stockholm
GREAT.ST,Greater Than AB,0,0,Unknown,OMX Stockholm
IVACC.ST,Intervacc AB (publ),0,0,Unknown,OMX Stockholm
