ticker,name,sector,market_cap,market
271560.KS,오리온,기타,0,KOSPI
001800.KS,오리온홀딩스,기타,0,KOSPI
010060.KS,OCI홀딩스,기타,0,KOSPI
005320.KS,온타이드,기타,0,KOSPI
037270.KS,YG PLUS,기타,0,KOSPI
011690.KS,와이투솔루션,기타,0,KOSPI
316140.KS,우리금융지주,기타,0,KOSPI
006980.KS,우성,기타,0,KOSPI
017370.KS,우신시스템,기타,0,KOSPI
105840.KS,우진,기타,0,KOSPI
010400.KS,우진아이엔에스,기타,0,KOSPI
049800.KS,우진플라임,기타,0,KOSPI
016880.KS,웅진,기타,0,KOSPI
095720.KS,웅진씽크빅,기타,0,KOSPI
005820.KS,원림,기타,0,KOSPI
010600.KS,웰바이오텍,기타,0,KOSPI
008600.KS,윌비스,기타,0,KOSPI
014830.KS,유니드,기타,0,KOSPI
446070.KS,유니드비티플러스,기타,0,KOSPI
047400.KS,유니온머티리얼,기타,0,KOSPI
000910.KS,유니온,기타,0,KOSPI
011330.KS,유니켐,기타,0,KOSPI
077500.KS,유니퀘스트,기타,0,KOSPI
002920.KS,유성기업,기타,0,KOSPI
000700.KS,유수홀딩스,기타,0,KOSPI
003475.KS,유안타증권우,기타,0,KOSPI
003470.KS,유안타증권,기타,0,KOSPI
072130.KS,유엔젤,기타,0,KOSPI
000225.KS,유유제약1우,기타,0,KOSPI
000227.KS,유유제약2우B,기타,0,KOSPI
000220.KS,유유제약,기타,0,KOSPI
001200.KS,유진투자증권,기타,0,KOSPI
000105.KS,유한양행우,기타,0,KOSPI
000100.KS,유한양행,기타,0,KOSPI
003465.KS,유화증권우,기타,0,KOSPI
003460.KS,유화증권,기타,0,KOSPI
008730.KS,율촌화학,기타,0,KOSPI
008250.KS,이건산업,기타,0,KOSPI
025820.KS,이구산업,기타,0,KOSPI
214320.KS,이노션,기타,0,KOSPI
088260.KS,이리츠코크렙,기타,0,KOSPI
139480.KS,이마트,기타,0,KOSPI
457190.KS,이수스페셜티케미컬,기타,0,KOSPI
007660.KS,이수페타시스,기타,0,KOSPI
005950.KS,이수화학,기타,0,KOSPI
015020.KS,이스타코,기타,0,KOSPI
093230.KS,이아이디,기타,0,KOSPI
074610.KS,이엔플러스,기타,0,KOSPI
102460.KS,이연제약,기타,0,KOSPI
084680.KS,이월드,기타,0,KOSPI
350520.KS,이지스레지던스리츠,기타,0,KOSPI
334890.KS,이지스밸류플러스리츠,기타,0,KOSPI
000760.KS,이화산업,기타,0,KOSPI
014990.KS,인디에프,기타,0,KOSPI
101140.KS,인바이오젠,기타,0,KOSPI
006490.KS,인스코비,기타,0,KOSPI
023800.KS,인지컨트롤스,기타,0,KOSPI
034590.KS,인천도시가스,기타,0,KOSPI
129260.KS,인터지스,기타,0,KOSPI
023810.KS,인팩,기타,0,KOSPI
249420.KS,일동제약,기타,0,KOSPI
000230.KS,일동홀딩스,기타,0,KOSPI
013360.KS,일성건설,기타,0,KOSPI
003120.KS,일성아이에스,기타,0,KOSPI
003200.KS,일신방직,기타,0,KOSPI
007110.KS,일신석재,기타,0,KOSPI
007575.KS,일양약품우,기타,0,KOSPI
007570.KS,일양약품,기타,0,KOSPI
008500.KS,일정실업,기타,0,KOSPI
081000.KS,일진다이아,기타,0,KOSPI
020760.KS,일진디스플,기타,0,KOSPI
103590.KS,일진전기,기타,0,KOSPI
271940.KS,일진하이솔루스,기타,0,KOSPI
015860.KS,일진홀딩스,기타,0,KOSPI
226320.KS,잇츠한불,기타,0,KOSPI
317400.KS,자이에스앤디,기타,0,KOSPI
033240.KS,자화전자,기타,0,KOSPI
000950.KS,전방,기타,0,KOSPI
079900.KS,전진건설로봇,기타,0,KOSPI
348950.KS,제이알글로벌리츠,기타,0,KOSPI
194370.KS,제이에스코퍼레이션,기타,0,KOSPI
025620.KS,제이준코스메틱,기타,0,KOSPI
030000.KS,제일기획,기타,0,KOSPI
271980.KS,제일약품,기타,0,KOSPI
001560.KS,제일연마,기타,0,KOSPI
002620.KS,제일파마홀딩스,기타,0,KOSPI
006220.KS,제주은행,기타,0,KOSPI
089590.KS,제주항공,기타,0,KOSPI
004910.KS,조광페인트,기타,0,KOSPI
004700.KS,조광피혁,기타,0,KOSPI
001550.KS,조비,기타,0,KOSPI
462520.KS,조선내화,기타,0,KOSPI
120030.KS,조선선재,기타,0,KOSPI
018470.KS,조일알미늄,기타,0,KOSPI
002600.KS,조흥,기타,0,KOSPI
063160.KS,종근당바이오,기타,0,KOSPI
185750.KS,종근당,기타,0,KOSPI
001630.KS,종근당홀딩스,기타,0,KOSPI
109070.KS,주성코퍼레이션,기타,0,KOSPI
023450.KS,동남합성,기타,0,KOSPI
002380.KS,KCC,기타,0,KOSPI
044380.KS,주연테크,기타,0,KOSPI
024110.KS,기업은행,기타,0,KOSPI
013890.KS,지누스,기타,0,KOSPI
001250.KS,GS글로벌,기타,0,KOSPI
007070.KS,GS리테일,기타,0,KOSPI
499790.KS,GS피앤엘,기타,0,KOSPI
013870.KS,지엠비코리아,기타,0,KOSPI
071320.KS,지역난방공사,기타,0,KOSPI
088790.KS,진도,기타,0,KOSPI
003780.KS,진양산업,기타,0,KOSPI
010640.KS,진양폴리,기타,0,KOSPI
100250.KS,진양홀딩스,기타,0,KOSPI
051630.KS,진양화학,기타,0,KOSPI
272450.KS,진에어,기타,0,KOSPI
011000.KS,진원생명과학,기타,0,KOSPI
002785.KS,진흥기업우B,기타,0,KOSPI
002787.KS,진흥기업2우B,기타,0,KOSPI
002780.KS,진흥기업,기타,0,KOSPI
009310.KS,참엔지니어링,기타,0,KOSPI
000650.KS,천일고속,기타,0,KOSPI
033250.KS,체시스,기타,0,KOSPI
323410.KS,카카오뱅크,기타,0,KOSPI
035720.KS,카카오,기타,0,KOSPI
377300.KS,카카오페이,기타,0,KOSPI
006380.KS,카프로,기타,0,KOSPI
415640.KS,KB발해인프라,기타,0,KOSPI
001620.KS,케이비아이동국실업,기타,0,KOSPI
009440.KS,KC그린홀딩스,기타,0,KOSPI
029460.KS,케이씨,기타,0,KOSPI
344820.KS,KCC글라스,기타,0,KOSPI
119650.KS,KC코트렐,기타,0,KOSPI
281820.KS,케이씨텍,기타,0,KOSPI
044450.KS,KSS해운,기타,0,KOSPI
092220.KS,KEC,기타,0,KOSPI
381970.KS,케이카,기타,0,KOSPI
145270.KS,케이탑리츠,기타,0,KOSPI
030200.KS,KT,기타,0,KOSPI
053210.KS,스카이라이프,기타,0,KOSPI
058850.KS,KTcs,기타,0,KOSPI
058860.KS,KTis,기타,0,KOSPI
033780.KS,KT&G,기타,0,KOSPI
417310.KS,코람코더원리츠,기타,0,KOSPI
357120.KS,코람코라이프인프라리츠,기타,0,KOSPI
007815.KS,코리아써우,기타,0,KOSPI
000781.KS,코리아써키트2우B,기타,0,KOSPI
007810.KS,코리아써키트,기타,0,KOSPI
003690.KS,코리안리,기타,0,KOSPI
192820.KS,코스맥스,기타,0,KOSPI
044820.KS,코스맥스비티아이,기타,0,KOSPI
005070.KS,코스모신소재,기타,0,KOSPI
005420.KS,코스모화학,기타,0,KOSPI
071950.KS,코아스,기타,0,KOSPI
002025.KS,코오롱우,기타,0,KOSPI
003075.KS,코오롱글로벌우,기타,0,KOSPI
003070.KS,코오롱글로벌,기타,0,KOSPI
045014.KS,코오롱모빌리티그룹우,기타,0,KOSPI
450140.KS,코오롱모빌리티그룹,기타,0,KOSPI
002020.KS,코오롱,기타,0,KOSPI
138490.KS,코오롱ENP,기타,0,KOSPI
120115.KS,코오롱인더우,기타,0,KOSPI
120110.KS,코오롱인더,기타,0,KOSPI
021240.KS,코웨이,기타,0,KOSPI
036420.KS,콘텐트리중앙,기타,0,KOSPI
024720.KS,콜마홀딩스,기타,0,KOSPI
192400.KS,쿠쿠홀딩스,기타,0,KOSPI
284740.KS,쿠쿠홈시스,기타,0,KOSPI
026490.KS,크라운제과우,기타,0,KOSPI
264900.KS,크라운제과,기타,0,KOSPI
005745.KS,크라운해태홀딩스우,기타,0,KOSPI
005740.KS,크라운해태홀딩스,기타,0,KOSPI
259960.KS,크래프톤,기타,0,KOSPI
020120.KS,키다리스튜디오,기타,0,KOSPI
039490.KS,키움증권,기타,0,KOSPI
014580.KS,태경비케이,기타,0,KOSPI
015890.KS,태경산업,기타,0,KOSPI
006890.KS,태경케미컬,기타,0,KOSPI
003240.KS,태광산업,기타,0,KOSPI
011280.KS,태림포장,기타,0,KOSPI
004105.KS,태양금속우,기타,0,KOSPI
004100.KS,태양금속,기타,0,KOSPI
009410.KS,태영건설,기타,0,KOSPI
009415.KS,태영건설우,기타,0,KOSPI
001420.KS,태원물산,기타,0,KOSPI
055490.KS,테이팩스,기타,0,KOSPI
078000.KS,텔코웨어,기타,0,KOSPI
214420.KS,토니모리,기타,0,KOSPI
019180.KS,티에이치엔,기타,0,KOSPI
002900.KS,TYM,기타,0,KOSPI
036328.KS,티와이홀딩스우,기타,0,KOSPI
363280.KS,티와이홀딩스,기타,0,KOSPI
091810.KS,티웨이항공,기타,0,KOSPI
004870.KS,티웨이홀딩스,기타,0,KOSPI
069260.KS,TKG휴켐스,기타,0,KOSPI
007980.KS,TP,기타,0,KOSPI
034230.KS,파라다이스,기타,0,KOSPI
005690.KS,파미셀,기타,0,KOSPI
036580.KS,팜스코,기타,0,KOSPI
004720.KS,팜젠사이언스,기타,0,KOSPI
028670.KS,팬오션,기타,0,KOSPI
010820.KS,퍼스텍,기타,0,KOSPI
016800.KS,퍼시스,기타,0,KOSPI
001020.KS,페이퍼코리아,기타,0,KOSPI
090080.KS,평화산업,기타,0,KOSPI
010770.KS,평화홀딩스,기타,0,KOSPI
022100.KS,포스코DX,기타,0,KOSPI
058430.KS,포스코스틸리온,기타,0,KOSPI
047050.KS,포스코인터내셔널,기타,0,KOSPI
003670.KS,포스코퓨처엠,기타,0,KOSPI
005490.KS,POSCO홀딩스,기타,0,KOSPI
017810.KS,풀무원,기타,0,KOSPI
103140.KS,풍산,기타,0,KOSPI
005810.KS,풍산홀딩스,기타,0,KOSPI
950210.KS,프레스티지바이오파마,기타,0,KOSPI
009810.KS,플레이그램,기타,0,KOSPI
178920.KS,PI첨단소재,기타,0,KOSPI
001340.KS,PKC,기타,0,KOSPI
086790.KS,하나금융지주,기타,0,KOSPI
293480.KS,하나제약,기타,0,KOSPI
039130.KS,하나투어,기타,0,KOSPI
352820.KS,하이브,기타,0,KOSPI
071090.KS,하이스틸,기타,0,KOSPI
000087.KS,하이트진로2우B,기타,0,KOSPI
000080.KS,하이트진로,기타,0,KOSPI
000145.KS,하이트진로홀딩스우,기타,0,KOSPI
000140.KS,하이트진로홀딩스,기타,0,KOSPI
036460.KS,한국가스공사,기타,0,KOSPI
005430.KS,한국공항,기타,0,KOSPI
010040.KS,한국내화,기타,0,KOSPI
025540.KS,한국단자,기타,0,KOSPI
010100.KS,한국무브넥스,기타,0,KOSPI
004090.KS,한국석유,기타,0,KOSPI
002200.KS,한국수출포장,기타,0,KOSPI
002960.KS,한국쉘석유,기타,0,KOSPI
000240.KS,한국앤컴퍼니,기타,0,KOSPI
033270.KS,유나이티드제약,기타,0,KOSPI
123890.KS,한국자산신탁,기타,0,KOSPI
015760.KS,한국전력,기타,0,KOSPI
052690.KS,한전기술,기타,0,KOSPI
006200.KS,한국전자홀딩스,기타,0,KOSPI
027970.KS,한국제지,기타,0,KOSPI
023350.KS,한국종합기술,기타,0,KOSPI
025890.KS,한국주강,기타,0,KOSPI
000970.KS,한국주철관,기타,0,KOSPI
104700.KS,한국철강,기타,0,KOSPI
017960.KS,한국카본,기타,0,KOSPI
161890.KS,한국콜마,기타,0,KOSPI
161390.KS,한국타이어앤테크놀로지,기타,0,KOSPI
034830.KS,한국토지신탁,기타,0,KOSPI
152550.KS,한국ANKOR유전,기타,0,KOSPI
071055.KS,한국금융지주우,기타,0,KOSPI
071050.KS,한국금융지주,기타,0,KOSPI
007280.KS,한국특강,기타,0,KOSPI
047810.KS,한국항공우주,기타,0,KOSPI
123690.KS,한국화장품,기타,0,KOSPI
003350.KS,한국화장품제조,기타,0,KOSPI
011500.KS,한농화성,기타,0,KOSPI
002390.KS,한독,기타,0,KOSPI
053690.KS,한미글로벌,기타,0,KOSPI
042700.KS,한미반도체,기타,0,KOSPI
008930.KS,한미사이언스,기타,0,KOSPI
128940.KS,한미약품,기타,0,KOSPI
009240.KS,한샘,기타,0,KOSPI
020000.KS,한섬,기타,0,KOSPI
003680.KS,한성기업,기타,0,KOSPI
105630.KS,한세실업,기타,0,KOSPI
069640.KS,한세엠케이,기타,0,KOSPI
016450.KS,한세예스24홀딩스,기타,0,KOSPI
010420.KS,한솔PNS,기타,0,KOSPI
009180.KS,한솔로지스틱스,기타,0,KOSPI
213500.KS,한솔제지,기타,0,KOSPI
014680.KS,한솔케미칼,기타,0,KOSPI
004710.KS,한솔테크닉스,기타,0,KOSPI
004150.KS,한솔홀딩스,기타,0,KOSPI
025750.KS,한솔홈데코,기타,0,KOSPI
004960.KS,한신공영,기타,0,KOSPI
011700.KS,한신기계,기타,0,KOSPI
001755.KS,한양증권우,기타,0,KOSPI
001750.KS,한양증권,기타,0,KOSPI
018880.KS,한온시스템,기타,0,KOSPI
009420.KS,한올바이오파마,기타,0,KOSPI
014130.KS,한익스프레스,기타,0,KOSPI
300720.KS,한일시멘트,기타,0,KOSPI
002220.KS,한일철강,기타,0,KOSPI
006390.KS,한일현대시멘트,기타,0,KOSPI
003300.KS,한일홀딩스,기타,0,KOSPI
051600.KS,한전KPS,기타,0,KOSPI
130660.KS,한전산업,기타,0,KOSPI
002320.KS,한진,기타,0,KOSPI
003480.KS,한진중공업홀딩스,기타,0,KOSPI
018064.KS,한진칼우,기타,0,KOSPI
180640.KS,한진칼,기타,0,KOSPI
005110.KS,한창,기타,0,KOSPI
009460.KS,한창제지,기타,0,KOSPI
372910.KS,한컴라이프케어,기타,0,KOSPI
000088.KS,한화3우B,기타,0,KOSPI
045226.KS,한화갤러리아우,기타,0,KOSPI
452260.KS,한화갤러리아,기타,0,KOSPI
451800.KS,한화리츠,기타,0,KOSPI
000880.KS,한화,기타,0,KOSPI
489790.KS,한화비전,기타,0,KOSPI
088350.KS,한화생명,기타,0,KOSPI
000370.KS,한화손해보험,기타,0,KOSPI
009835.KS,한화솔루션우,기타,0,KOSPI
009830.KS,한화솔루션,기타,0,KOSPI
272210.KS,한화시스템,기타,0,KOSPI
012450.KS,한화에어로스페이스,기타,0,KOSPI
082740.KS,한화엔진,기타,0,KOSPI
042660.KS,한화오션,기타,0,KOSPI
003535.KS,한화투자증권우,기타,0,KOSPI
003530.KS,한화투자증권,기타,0,KOSPI
195870.KS,해성디에스,기타,0,KOSPI
101530.KS,해태제과식품,기타,0,KOSPI
143210.KS,핸즈코퍼레이션,기타,0,KOSPI
000725.KS,현대건설우,기타,0,KOSPI
000720.KS,현대건설,기타,0,KOSPI
453340.KS,현대그린푸드,기타,0,KOSPI
086280.KS,현대글로비스,기타,0,KOSPI
064350.KS,현대로템,기타,0,KOSPI
079430.KS,현대리바트,기타,0,KOSPI
012330.KS,현대모비스,기타,0,KOSPI
069960.KS,현대백화점,기타,0,KOSPI
004560.KS,현대비앤지스틸,기타,0,KOSPI
004310.KS,현대약품,기타,0,KOSPI
017800.KS,현대엘리베이터,기타,0,KOSPI
307950.KS,현대오토에버,기타,0,KOSPI
011210.KS,현대위아,기타,0,KOSPI
005385.KS,현대차우,기타,0,KOSPI
005387.KS,현대차2우B,기타,0,KOSPI
005389.KS,현대차3우B,기타,0,KOSPI
005380.KS,현대차,기타,0,KOSPI
004020.KS,현대제철,기타,0,KOSPI
005440.KS,현대지에프홀딩스,기타,0,KOSPI
001500.KS,현대차증권,기타,0,KOSPI
011760.KS,현대코퍼레이션,기타,0,KOSPI
227840.KS,현대코퍼레이션홀딩스,기타,0,KOSPI
126560.KS,현대퓨처넷,기타,0,KOSPI
001450.KS,현대해상,기타,0,KOSPI
057050.KS,현대홈쇼핑,기타,0,KOSPI
093240.KS,형지엘리트,기타,0,KOSPI
003010.KS,혜인,기타,0,KOSPI
111110.KS,호전실업,기타,0,KOSPI
008775.KS,호텔신라우,기타,0,KOSPI
008770.KS,호텔신라,기타,0,KOSPI
378850.KS,화승알앤에이,기타,0,KOSPI
241590.KS,화승엔터프라이즈,기타,0,KOSPI
006060.KS,화승인더,기타,0,KOSPI
013520.KS,화승코퍼레이션,기타,0,KOSPI
010690.KS,화신,기타,0,KOSPI
133820.KS,화인베스틸,기타,0,KOSPI
010660.KS,화천기계,기타,0,KOSPI
000850.KS,화천기공,기타,0,KOSPI
016580.KS,환인제약,기타,0,KOSPI
032560.KS,황금에스티,기타,0,KOSPI
004800.KS,효성,기타,0,KOSPI
094280.KS,효성ITX,기타,0,KOSPI
298040.KS,효성중공업,기타,0,KOSPI
298020.KS,효성티앤씨,기타,0,KOSPI
298000.KS,효성화학,기타,0,KOSPI
093370.KS,후성,기타,0,KOSPI
005870.KS,휴니드,기타,0,KOSPI
079980.KS,휴비스,기타,0,KOSPI
005010.KS,휴스틸,기타,0,KOSPI
000545.KS,흥국화재우,기타,0,KOSPI
000540.KS,흥국화재,기타,0,KOSPI
003280.KS,흥아해운,기타,0,KOSPI
098120.KQ,마이크로컨텍솔,기타,0,KOSDAQ
009520.KQ,포스코엠텍,기타,0,KOSDAQ
058820.KQ,CMG제약,기타,0,KOSDAQ
050120.KQ,ES큐브,기타,0,KOSDAQ
024850.KQ,HLB이노베이션,기타,0,KOSDAQ
024120.KQ,KB오토시스,기타,0,KOSDAQ
044180.KQ,KD,기타,0,KOSDAQ
086960.KQ,MDS테크,기타,0,KOSDAQ
063570.KQ,NICE인프라,기타,0,KOSDAQ
079940.KQ,가비아,기타,0,KOSDAQ
078890.KQ,가온그룹,기타,0,KOSDAQ
399720.KQ,가온칩스,기타,0,KOSDAQ
036620.KQ,감성코퍼레이션,기타,0,KOSDAQ
198440.KQ,강동씨앤엘,기타,0,KOSDAQ
217730.KQ,강스템바이오텍,기타,0,KOSDAQ
114190.KQ,강원에너지,기타,0,KOSDAQ
094480.KQ,갤럭시아머니트리,기타,0,KOSDAQ
039240.KQ,경남스틸,기타,0,KOSDAQ
053950.KQ,경남제약,기타,0,KOSDAQ
011040.KQ,경동제약,기타,0,KOSDAQ
024910.KQ,경창산업,기타,0,KOSDAQ
049720.KQ,고려신용정보,기타,0,KOSDAQ
014570.KQ,고려제약,기타,0,KOSDAQ
348150.KQ,고바이오랩,기타,0,KOSDAQ
950190.KQ,고스트스튜디오,기타,0,KOSDAQ
098460.KQ,고영,기타,0,KOSDAQ
035290.KQ,골드앤에스,기타,0,KOSDAQ
215000.KQ,골프존,기타,0,KOSDAQ
121440.KQ,골프존홀딩스,기타,0,KOSDAQ
366030.KQ,공구우먼,기타,0,KOSDAQ
014200.KQ,광림,기타,0,KOSDAQ
029480.KQ,광무,기타,0,KOSDAQ
026910.KQ,광진실업,기타,0,KOSDAQ
456490.KQ,교보14호스팩,기타,0,KOSDAQ
465320.KQ,교보15호스팩,기타,0,KOSDAQ
482520.KQ,교보16호스팩,기타,0,KOSDAQ
489210.KQ,교보17호스팩,기타,0,KOSDAQ
000041.KQ,교보18호스팩,기타,0,KOSDAQ
053270.KQ,구영테크,기타,0,KOSDAQ
066620.KQ,국보디자인,기타,0,KOSDAQ
043650.KQ,국순당,기타,0,KOSDAQ
006050.KQ,국영지앤엠,기타,0,KOSDAQ
060480.KQ,국일신동,기타,0,KOSDAQ
078130.KQ,국일제지,기타,0,KOSDAQ
307750.KQ,국전약품,기타,0,KOSDAQ
035080.KQ,그래디언트,기타,0,KOSDAQ
900290.KQ,GRT,기타,0,KOSDAQ
453450.KQ,그리드위즈,기타,0,KOSDAQ
204020.KQ,그리티,기타,0,KOSDAQ
402490.KQ,그린리소스,기타,0,KOSDAQ
114450.KQ,그린생명과학,기타,0,KOSDAQ
186230.KQ,그린플러스,기타,0,KOSDAQ
083450.KQ,GST,기타,0,KOSDAQ
900070.KQ,글로벌에스엠,기타,0,KOSDAQ
204620.KQ,글로벌텍스프리,기타,0,KOSDAQ
019660.KQ,글로본,기타,0,KOSDAQ
053260.KQ,금강철강,기타,0,KOSDAQ
282720.KQ,금양그린파워,기타,0,KOSDAQ
036190.KQ,금화피에스시,기타,0,KOSDAQ
049080.KQ,기가레인,기타,0,KOSDAQ
420770.KQ,기가비스,기타,0,KOSDAQ
035460.KQ,기산텔레콤,기타,0,KOSDAQ
407400.KQ,꿈비,기타,0,KOSDAQ
187790.KQ,나노,기타,0,KOSDAQ
121600.KQ,나노신소재,기타,0,KOSDAQ
286750.KQ,나노실리칸첨단소재,기타,0,KOSDAQ
247660.KQ,나노씨엠에스,기타,0,KOSDAQ
039860.KQ,나노엔텍,기타,0,KOSDAQ
091970.KQ,나노캠텍,기타,0,KOSDAQ
417010.KQ,나노팀,기타,0,KOSDAQ
405920.KQ,나라셀라,기타,0,KOSDAQ
051490.KQ,나라엠앤디,기타,0,KOSDAQ
137080.KQ,나래나노텍,기타,0,KOSDAQ
190510.KQ,나무가,기타,0,KOSDAQ
242040.KQ,나무기술,기타,0,KOSDAQ
459510.KQ,나우로보틱스,기타,0,KOSDAQ
293580.KQ,나우IB,기타,0,KOSDAQ
138610.KQ,나이벡,기타,0,KOSDAQ
130580.KQ,나이스디앤비,기타,0,KOSDAQ
036800.KQ,나이스정보통신,기타,0,KOSDAQ
267320.KQ,나인테크,기타,0,KOSDAQ
111710.KQ,남화산업,기타,0,KOSDAQ
091590.KQ,남화토건,기타,0,KOSDAQ
168330.KQ,내츄럴엔도텍,기타,0,KOSDAQ
094860.KQ,네오리진,기타,0,KOSDAQ
253590.KQ,네오셈,기타,0,KOSDAQ
212560.KQ,네오오토,기타,0,KOSDAQ
095660.KQ,네오위즈,기타,0,KOSDAQ
042420.KQ,네오위즈홀딩스,기타,0,KOSDAQ
950220.KQ,네오이뮨텍,기타,0,KOSDAQ
311390.KQ,네오크레마,기타,0,KOSDAQ
085910.KQ,네오티스,기타,0,KOSDAQ
092730.KQ,네오팜,기타,0,KOSDAQ
290660.KQ,네오펙트,기타,0,KOSDAQ
306620.KQ,네온테크,기타,0,KOSDAQ
153460.KQ,네이블,기타,0,KOSDAQ
007390.KQ,네이처셀,기타,0,KOSDAQ
033640.KQ,네패스,기타,0,KOSDAQ
330860.KQ,네패스아크,기타,0,KOSDAQ
351320.KQ,넥사다이내믹스,기타,0,KOSDAQ
089140.KQ,넥스턴바이오,기타,0,KOSDAQ
389650.KQ,넥스트바이오메디컬,기타,0,KOSDAQ
137940.KQ,넥스트아이,기타,0,KOSDAQ
160550.KQ,NEW,기타,0,KOSDAQ
396270.KQ,넥스트칩,기타,0,KOSDAQ
348210.KQ,넥스틴,기타,0,KOSDAQ
225570.KQ,넥슨게임즈,기타,0,KOSDAQ
205500.KQ,넥써쓰,기타,0,KOSDAQ
217270.KQ,넵튠,기타,0,KOSDAQ
104620.KQ,노랑풍선,기타,0,KOSDAQ
473980.KQ,노머스,기타,0,KOSDAQ
194700.KQ,노바렉스,기타,0,KOSDAQ
285490.KQ,노바텍,기타,0,KOSDAQ
145170.KQ,노브랜드,기타,0,KOSDAQ
106520.KQ,노블엠앤비,기타,0,KOSDAQ
376930.KQ,노을,기타,0,KOSDAQ
142280.KQ,녹십자엠에스,기타,0,KOSDAQ
234690.KQ,녹십자웰빙,기타,0,KOSDAQ
154030.KQ,아시아종묘,기타,0,KOSDAQ
054050.KQ,농우바이오,기타,0,KOSDAQ
403490.KQ,우듬지팜,기타,0,KOSDAQ
069140.KQ,누리플랜,기타,0,KOSDAQ
040160.KQ,누리플렉스,기타,0,KOSDAQ
332290.KQ,누보,기타,0,KOSDAQ
348340.KQ,뉴로메카,기타,0,KOSDAQ
380550.KQ,뉴로핏,기타,0,KOSDAQ
060260.KQ,뉴보텍,기타,0,KOSDAQ
463020.KQ,뉴엔AI,기타,0,KOSDAQ
123840.KQ,뉴온,기타,0,KOSDAQ
012340.KQ,뉴인텍,기타,0,KOSDAQ
462310.KQ,뉴키즈온,기타,0,KOSDAQ
270870.KQ,뉴트리,기타,0,KOSDAQ
144960.KQ,뉴파워프라즈마,기타,0,KOSDAQ
085670.KQ,뉴프렉스,기타,0,KOSDAQ
064260.KQ,다날,기타,0,KOSDAQ
340360.KQ,다보링크,기타,0,KOSDAQ
039560.KQ,다산네트웍스,기타,0,KOSDAQ
154040.KQ,다산솔루에타,기타,0,KOSDAQ
032190.KQ,다우데이타,기타,0,KOSDAQ
323350.KQ,다원넥스뷰,기타,0,KOSDAQ
068240.KQ,다원시스,기타,0,KOSDAQ
464580.KQ,닷밀,기타,0,KOSDAQ
020400.KQ,대동금속,기타,0,KOSDAQ
008830.KQ,대동기어,기타,0,KOSDAQ
048470.KQ,대동스틸,기타,0,KOSDAQ
004780.KQ,대륙제관,기타,0,KOSDAQ
017650.KQ,대림제지,기타,0,KOSDAQ
389260.KQ,대명에너지,기타,0,KOSDAQ
317850.KQ,대모,기타,0,KOSDAQ
290670.KQ,대보마그네틱,기타,0,KOSDAQ
078140.KQ,대봉엘에스,기타,0,KOSDAQ
065150.KQ,대산F&B,기타,0,KOSDAQ
036480.KQ,대성미생물,기타,0,KOSDAQ
027830.KQ,대성창투,기타,0,KOSDAQ
104040.KQ,대성파인텍,기타,0,KOSDAQ
129920.KQ,대성하이텍,기타,0,KOSDAQ
457630.KQ,대신밸런스제16호스팩,기타,0,KOSDAQ
471050.KQ,대신밸런스제17호스팩,기타,0,KOSDAQ
478780.KQ,대신밸런스제18호스팩,기타,0,KOSDAQ
482690.KQ,대신밸런스제19호스팩,기타,0,KOSDAQ
020180.KQ,대신정보통신,기타,0,KOSDAQ
045390.KQ,대아티아이,기타,0,KOSDAQ
108380.KQ,대양전기공업,기타,0,KOSDAQ
007680.KQ,대원,기타,0,KOSDAQ
048910.KQ,대원미디어,기타,0,KOSDAQ
005710.KQ,대원산업,기타,0,KOSDAQ
120240.KQ,대정화금,기타,0,KOSDAQ
003310.KQ,대주산업,기타,0,KOSDAQ
078600.KQ,대주전자재료,기타,0,KOSDAQ
393970.KQ,대진첨단소재,기타,0,KOSDAQ
096350.KQ,대창솔루션,기타,0,KOSDAQ
140520.KQ,대창스틸,기타,0,KOSDAQ
131220.KQ,대한과학,기타,0,KOSDAQ
010170.KQ,대한광통신,기타,0,KOSDAQ
054670.KQ,대한뉴팜,기타,0,KOSDAQ
023910.KQ,대한약품,기타,0,KOSDAQ
021040.KQ,대호특수강,기타,0,KOSDAQ
021045.KQ,대호특수강우,기타,0,KOSDAQ
067080.KQ,대화제약,기타,0,KOSDAQ
043090.KQ,더테크놀로지,기타,0,KOSDAQ
298540.KQ,더네이쳐홀딩스,기타,0,KOSDAQ
032860.KQ,더라미,기타,0,KOSDAQ
214610.KQ,더바이오메드,기타,0,KOSDAQ
393890.KQ,더블유씨피,기타,0,KOSDAQ
299170.KQ,더블유에스아이,기타,0,KOSDAQ
089230.KQ,THE E&M,기타,0,KOSDAQ
462860.KQ,더즌,기타,0,KOSDAQ
224060.KQ,더코디,기타,0,KOSDAQ
013720.KQ,THE CUBE&,기타,0,KOSDAQ
213420.KQ,덕산네오룩스,기타,0,KOSDAQ
317330.KQ,덕산테코피아,기타,0,KOSDAQ
077360.KQ,덕산하이메탈,기타,0,KOSDAQ
090410.KQ,덕신이피씨,기타,0,KOSDAQ
263600.KQ,덕우전자,기타,0,KOSDAQ
194480.KQ,데브시스터즈,기타,0,KOSDAQ
373160.KQ,데이원컴퍼니,기타,0,KOSDAQ
263800.KQ,데이타솔루션,기타,0,KOSDAQ
206560.KQ,덱스터,기타,0,KOSDAQ
261200.KQ,덴티스,기타,0,KOSDAQ
484120.KQ,도우인시스,기타,0,KOSDAQ
